,converting_time,page,dpi,c,m,y,k,sum,base_minus_curr_sum,diff
26047,0.8252549171447754,488,300,2.83,0.3,7.93,5.6,16.659999999999997,0.10000000000000142,0.10000000000000142
26048,0.8307578563690186,489,300,3.16,0.45,9.09,6.97,19.669999999999998,0.3400000000000034,0.3400000000000034
26049,0.8405289649963379,490,300,3.33,0.33,9.42,6.26,19.34,0.35999999999999943,0.35999999999999943
26050,0.8304519653320312,491,300,2.97,0.35,8.31,6.08,17.71,0.1999999999999993,0.1999999999999993
26051,0.8398089408874512,492,300,3.43,0.64,9.97,8.59,22.630000000000003,0.519999999999996,0.519999999999996
26052,0.8478100299835205,493,300,4.05,0.48,11.6,7.87,24.0,0.5399999999999991,0.5399999999999991
26053,0.8337650299072266,494,300,3.72,0.48,10.67,7.62,22.490000000000002,0.4599999999999973,0.4599999999999973
26054,0.8256878852844238,495,300,4.2,0.51,12.19,8.25,25.15,0.5200000000000031,0.5200000000000031
26055,0.829725980758667,496,300,3.05,0.31,8.48,5.69,17.53,0.17999999999999972,0.17999999999999972
26056,0.8446400165557861,497,300,3.6,0.55,10.49,8.02,22.66,0.4800000000000004,0.4800000000000004
26057,0.8344159126281738,498,300,2.77,0.32,7.79,5.61,16.49,0.10999999999999943,0.10999999999999943
26058,0.8271567821502686,499,300,2.68,0.35,7.63,5.72,16.38,0.10999999999999943,0.10999999999999943
26059,0.8070888519287109,500,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26060,1.184372901916504,501,300,29.03,5.42,34.2,23.21,91.86000000000001,-0.6599999999999966,0.6599999999999966
26061,0.799144983291626,502,300,0.0,0.0,0.0,0.06,0.06,0.010000000000000009,0.010000000000000009
26062,0.8415710926055908,503,300,0.3,0.53,1.03,4.29,6.15,-0.4900000000000011,0.4900000000000011
26063,0.8641560077667236,504,300,0.36,0.29,0.94,2.56,4.15,-0.25000000000000044,0.25000000000000044
26064,0.8614530563354492,505,300,2.57,0.49,7.38,6.74,17.18,0.0799999999999983,0.0799999999999983
26065,0.8552241325378418,506,300,2.85,0.48,8.15,7.0,18.48,0.25,0.25
26066,0.9130229949951172,507,300,2.57,0.41,7.4,6.13,16.51,0.19000000000000128,0.19000000000000128
26067,0.8613908290863037,508,300,2.66,0.36,7.54,5.86,16.42,0.17999999999999972,0.17999999999999972
26068,0.8651611804962158,509,300,3.4,0.46,9.84,7.2,20.9,0.490000000000002,0.490000000000002
26069,0.8641149997711182,510,300,3.42,0.41,9.78,6.85,20.46,0.5199999999999996,0.5199999999999996
