mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algo__objective,param_algo__max_depth,param_algo__learning_rate,param_algo__gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score,features,dpi,training_score,best_score_cv,testing_score,param_algo__n_estimators,param_algo__min_samples_leaf,param_algo__max_features,split4_test_score,converting_time
0.5960671901702881,0.007878194488312932,0.025967931747436522,0.0007035890152160613,,25,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 7, 'algo__max_features': 0.7714285714285715, 'algo__max_depth': 25}",0.9517904106522068,0.9409022506399529,0.9373449707252525,0.9488400346211346,0.9452074058559499,0.005304607936557309,4.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,200,7,0.7714285714285715,0.9471593626412025,7.832357168197632
0.5150936603546142,0.010398868054960023,0.02700076103210449,0.001530186121685815,,60,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.6857142857142857, 'algo__max_depth': 60}",0.9517904106522068,0.9409022506399529,0.9346634655163851,0.9572925391424277,0.9469013213397817,0.008079308936627637,2.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,200,6,0.6857142857142857,0.9498579407479357,7.832357168197632
0.5316862106323242,0.0570464724014962,0.02713456153869629,0.0015049536755784502,,50,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.5714285714285714, 'algo__max_depth': 50}",0.9408617379536085,0.9353229684954733,0.9318010849252046,0.9488400346211346,0.9402585579055666,0.00612544102491949,6.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,200,8,0.5714285714285714,0.9444669635324119,7.832357168197632
0.7413958072662353,0.023605855388772027,0.03806157112121582,0.0011137995310350067,,60,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.6857142857142857, 'algo__max_depth': 60}",0.9435167973365385,0.938239563753999,0.9286639812345356,0.9517542331055316,0.9413283077926031,0.007658538657904635,5.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,300,8,0.6857142857142857,0.9444669635324119,7.832357168197632
0.7469321250915527,0.005541049485794679,0.037818288803100585,0.0012292054137211478,,50,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.6857142857142857, 'algo__max_depth': 50}",0.957433734014782,0.9408746138481596,0.934466280412875,0.9488955181155332,0.9457659018065104,0.007739259413030582,3.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,300,6,0.6857142857142857,0.9471593626412025,7.832357168197632
0.4039590835571289,0.004352709307630199,0.026431179046630858,0.0008876985855159901,,55,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.4285714285714286, 'algo__max_depth': 55}",0.9259736806397533,0.9264938266615474,0.9226919749781018,0.9374122249766234,0.9302476412873831,0.00650621833188866,8.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,200,8,0.4285714285714286,0.9386664991808897,7.832357168197632
0.6759625911712647,0.04491113761400137,0.035393047332763675,0.0005878489292740832,,5,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.6285714285714286, 'algo__max_depth': 5}",0.9250049905066117,0.9142529238443954,0.9075169415274053,0.9255445439166713,0.9230786563365804,0.012080239497318377,10.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,300,8,0.6285714285714286,0.943073881887818,7.832357168197632
0.7544186115264893,0.008327660784538332,0.03946156501770019,0.002168744886601797,,60,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 5, 'algo__max_features': 0.6571428571428573, 'algo__max_depth': 60}",0.9544994986916252,0.9437595268581184,0.9401633054138786,0.9545489548089281,0.9480261296827506,0.005748581463324441,1.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,300,5,0.6571428571428573,0.9471593626412025,7.832357168197632
0.6029541015625,0.003527400418364817,0.03781404495239258,0.0007977331117819324,,45,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 7, 'algo__max_features': 0.4571428571428572, 'algo__max_depth': 45}",0.9372971285892632,0.9352301010333379,0.9226919749781018,0.9460144855061533,0.9365343268019177,0.007846176714367329,7.0,"['c', 'm', 'y', 'cmyk']",9.0,0.9780904210004799,0.9480261296827506,0.971537384427001,300,7,0.4571428571428572,0.9414379439027325,7.832357168197632
0.5718894481658936,0.015178818666715839,0.02560000419616699,0.0009145038242937772,,50,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.6285714285714286, 'algo__max_depth': 50}",0.9610034976822497,0.9828853758619539,0.9629780454599134,0.9690809932125833,0.9684526949177201,0.007729510976026649,9.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,200,8,0.6285714285714286,0.9663155623719005,7.832357168197632
1.0471375942230225,0.08067314921194532,0.03704333305358887,0.001322992467969129,,55,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.8, 'algo__max_depth': 55}",0.9665286889991117,0.9857734221475395,0.9717114543164137,0.9690809932125833,0.9707577650570816,0.008346857255080303,1.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,300,6,0.8,0.9606942666097595,7.832357168197632
0.48786139488220215,0.005123815579179717,0.02540426254272461,0.00045107409998331,,45,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.5428571428571429, 'algo__max_depth': 45}",0.9637979363791356,0.9828853758619539,0.9688135848248931,0.9690809932125833,0.9696301392580526,0.007033853800374571,4.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,200,6,0.5428571428571429,0.9635728060116975,7.832357168197632
1.3418753147125244,0.6316270449630504,0.0393122673034668,0.0031187045830087592,,60,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.7142857142857144, 'algo__max_depth': 60}",0.9637979363791356,0.9857734221475395,0.9688135848248931,0.9690809932125833,0.970180231742211,0.008154170524348607,3.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,300,8,0.7142857142857144,0.963435222146904,7.832357168197632
0.9426157951354981,0.19162961616058535,0.039375019073486325,0.0038742260130270574,,10,,,"{'algo__n_estimators': 300, 'algo__min_samples_leaf': 8, 'algo__max_features': 0.5142857142857143, 'algo__max_depth': 10}",0.9637979363791356,0.9800765661964906,0.9659026105566201,0.9690809932125833,0.9684586656983466,0.0061457904993382495,8.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,300,8,0.5142857142857143,0.963435222146904,7.832357168197632
0.5597206115722656,0.08676541153795288,0.02816319465637207,0.0044483419138141795,,25,,,"{'algo__n_estimators': 200, 'algo__min_samples_leaf': 6, 'algo__max_features': 0.4, 'algo__max_depth': 25}",0.9637979363791356,0.9800765661964906,0.9688135848248931,0.9690809932125833,0.96906837732496,0.0059870552433158395,6.0,"['c', 'm', 'y', 'k', 'cmyk']",9.0,0.9814572768729481,0.9707577650570816,0.9671745795579613,200,6,0.4,0.9635728060116975,7.832357168197632
